32
98.84678747940691 12.564570095017498
164.7446457990115 12.500550704393461
234.7611202635914 12.3734888419193
329.4892915980230 12.436857507371341
415.9802306425040 12.564570095017498
506.5897858319604 12.628917349787105
564.2504118616145 12.758602176758451
638.3855024711696 12.955630656184326
720.7578253706754 13.155701806050665
790.7742998352553 13.42727769909136
869.0280065897858 13.774644790939321
943.1630971993410 13.987363808288592
1033.772652388797 14.349220470345522
1112.026359143327 14.720438456356666
1206.754530477759 15.101259946155567
1276.771004942339 15.651018177675914
1367.380560131795 16.13814156551242
1453.871499176276 16.6404262158485
1528.006589785832 17.1583440088819
1610.378912685337 17.692381511642754
1684.514003294892 18.33646898552934
1766.886326194398 19.004004330113535
1865.733113673805 19.898095374310625
1952.224052718286 20.728095845618903
2038.714991762767 21.59271776030721
2121.087314662273 22.378796165152266
2191.103789126853 23.075315387091496
2277.594728171334 23.915367450575868
2351.729818780889 25.040525890071685
2438.220757825370 26.3528943217433
2528.830313014827 28.01884123810662
2800.000000000000 30.0000000000
